,Quantity,Trend Line
0,1544.6,796.589177614764
1,894.25,719.452588165493
2,333.75,642.315998716223
3,786.482142857143,565.179409266952
4,830.767441860465,488.042819817682
5,87.2428571428572,410.906230368411
6,452.558823529412,333.769640919141
7,411.184210526316,256.63305146987
8,5.17763157894737,179.4964620206
9,1.72222222222222,102.359872571329
10,710.538732394366,25.2232831220587
11,3.40229885057471,-51.9133063272119
