Date,x
2017-09-09,3292.8828265681263
2017-09-11,-4132.622950742798
2017-09-12,-7085.459413452882
2017-09-13,2772.574003038715
2017-09-14,1048.9584568202276
2017-09-18,1663.7294652235898
2017-09-19,239.73366690426246
2017-09-20,-669.8482658688467
2017-09-21,828.3345072403959
2017-09-22,-4571.993223852042
2017-09-23,-5790.044169230192
2017-09-25,529.0545702656054
2017-09-26,-2904.5142322554025
2017-09-27,-2124.0977406587635
2017-09-28,70.23996942526901
2017-09-29,-8388.640807885655
2017-09-30,39618.522729404256
2017-10-02,-1918.2295683898565
2017-10-03,-3095.4701146083435
2017-10-04,-1865.9669633478384
2017-10-06,-2540.1413330957366
2017-10-09,3404.910662702582
2017-10-10,-951.3440641881748
2017-10-11,-5485.912866709185
2017-10-12,-3643.1423835159067
2017-10-13,-13537.124001162967
2017-10-14,-1323.5499465411158
2017-10-16,-2215.1155978016204
2017-10-17,10821.659612282412
2017-10-18,7776.412763542918
2017-10-19,-9836.870127738595
2017-10-20,-1879.0331398184271
2017-10-23,2970.226313963085
2017-10-24,-2298.0919633478375
2017-10-25,31401.126524047122
2017-10-26,-7319.803623011702
2017-10-27,-1796.3976356167473
2017-10-28,-5975.859295280613
2017-10-30,-7588.606669230191
2017-10-31,-16441.749001162967
2017-11-01,6746.075053458884
2017-11-02,-3251.731669230192
2017-11-06,1375.266755139557
2017-11-07,-6710.944379314225
2017-11-08,32418.02272940426
2017-11-09,-687.7206398184271
2017-11-10,-2327.9701146083435
2017-11-13,-2135.4669633478384
2017-11-14,-1816.9627616671653
2017-11-15,-1316.9018372974158
2017-11-16,-2164.433349902459
2017-11-17,-5173.528938137756
2017-11-20,-2833.6959549444773
2017-11-21,-8117.302572591538
2017-11-22,8554.878624887455
2017-11-23,-1865.6423835159062
2017-11-24,1934.17746942527
2017-11-27,-4435.497950742797
2017-11-28,11855.165586547122
2017-11-29,-541.0777826755702
2017-11-30,-4582.666543179773
2017-12-04,1204.229465223591
2017-12-05,-7431.266333095738
2017-12-06,-11154.919694440276
2017-12-07,-7152.701207045318
2017-12-08,-9948.1360809949
2017-12-09,-7917.535240658763
2017-12-11,79868.46528455132
2017-12-12,-6143.576732255402
2017-12-13,-7480.481669230192
2017-12-14,-5271.304673431873
2017-12-15,-15715.53366502851
2017-12-18,-18326.80762773859
2017-12-19,18260.716860181576
2017-12-20,-7768.148686036914
2017-12-21,-3966.52053477641
2017-12-22,-4584.837761667166
2017-12-26,30038.401734131152
2017-12-27,16379.530935811827
2017-12-28,-7612.261080994899
2017-12-29,-6770.7852406587635
2017-12-30,-15729.106144020108
2018-01-02,-2835.8445893982584
2018-01-03,803.3040450555227
2018-01-04,1339.266755139557
2018-01-05,-5958.35509359994
2018-01-08,-7314.129056310023
2018-01-09,7013.324003038715
2018-01-10,-1488.8272574654866
2018-01-11,-1606.4133919192677
2018-01-12,-279.2306188100222
2018-01-13,-7041.705408725989
2018-01-15,29628.55772152611
2018-01-16,-5937.671795280612
2018-01-17,-5215.017383515906
2018-01-18,-16647.641858305822
2018-01-19,-4418.496375112545
2018-01-22,38953.92904505552
2018-01-23,-324.9296734318723
2018-01-24,-7192.890807885654
2018-01-25,-8729.887984881452
2018-01-26,-1850.2295683898556
