Date,x
2017-08-02,5222.191556310024
2017-08-03,-3003.324003038715
2017-08-04,-2359.8155996773703
2017-08-08,-2552.4437509378754
2017-08-09,-1861.019381189977
2017-08-10,1982.4911230117038
2017-08-11,-2625.7630786689674
2017-08-12,1058.3860809948994
2017-08-14,698.7138120873349
2017-08-15,10403.320429734395
2017-08-16,-1870.4679106017406
2017-08-17,-2025.411187912665
2017-08-21,-5608.05246942527
2017-08-22,2541.1943793142254
2017-08-23,5222.191556310024
2017-08-24,-3003.324003038715
2017-08-25,-2359.8155996773703
2017-08-28,-2552.4437509378754
2017-08-29,-1861.019381189977
2017-08-30,1982.4911230117038
2017-08-31,-2625.7630786689674
2017-09-01,1058.3860809948994
2017-09-04,698.7138120873349
2017-09-06,10403.320429734395
2017-09-07,-1870.4679106017406
2017-09-08,-2025.411187912665
2017-09-09,-5608.05246942527
2017-09-11,2541.1943793142254
2017-09-12,5222.191556310024
2017-09-13,-3003.324003038715
2017-09-14,-2359.8155996773703
2017-09-18,-2552.4437509378754
2017-09-19,-1861.019381189977
2017-09-20,1982.4911230117038
2017-09-21,-2625.7630786689674
2017-09-22,1058.3860809948994
2017-09-23,698.7138120873349
2017-09-25,10403.320429734395
2017-09-26,-1870.4679106017406
2017-09-27,-2025.411187912665
2017-09-28,-5608.05246942527
2017-09-29,2541.1943793142254
2017-09-30,5222.191556310024
2017-10-02,-3003.324003038715
2017-10-03,-2359.8155996773703
2017-10-04,-2552.4437509378754
2017-10-06,-1861.019381189977
2017-10-09,1982.4911230117038
2017-10-10,-2625.7630786689674
2017-10-11,1058.3860809948994
2017-10-12,698.7138120873349
2017-10-13,10403.320429734395
2017-10-14,-1870.4679106017406
2017-10-16,-2025.411187912665
2017-10-17,-5608.05246942527
2017-10-18,2541.1943793142254
2017-10-19,5222.191556310024
2017-10-20,-3003.324003038715
2017-10-23,-2359.8155996773703
2017-10-24,-2552.4437509378754
2017-10-25,-1861.019381189977
2017-10-26,1982.4911230117038
2017-10-27,-2625.7630786689674
2017-10-28,1058.3860809948994
2017-10-30,698.7138120873349
2017-10-31,10403.320429734395
2017-11-01,-1870.4679106017406
2017-11-02,-2025.411187912665
2017-11-06,-5608.05246942527
2017-11-07,2541.1943793142254
2017-11-08,5222.191556310024
2017-11-09,-3003.324003038715
2017-11-10,-2359.8155996773703
2017-11-13,-2552.4437509378754
2017-11-14,-1861.019381189977
2017-11-15,1982.4911230117038
2017-11-16,-2625.7630786689674
2017-11-17,1058.3860809948994
2017-11-20,698.7138120873349
2017-11-21,10403.320429734395
2017-11-22,-1870.4679106017406
2017-11-23,-2025.411187912665
2017-11-24,-5608.05246942527
2017-11-27,2541.1943793142254
2017-11-28,5222.191556310024
2017-11-29,-3003.324003038715
2017-11-30,-2359.8155996773703
2017-12-04,-2552.4437509378754
2017-12-05,-1861.019381189977
2017-12-06,1982.4911230117038
2017-12-07,-2625.7630786689674
2017-12-08,1058.3860809948994
2017-12-09,698.7138120873349
2017-12-11,10403.320429734395
2017-12-12,-1870.4679106017406
2017-12-13,-2025.411187912665
2017-12-14,-5608.05246942527
2017-12-15,2541.1943793142254
2017-12-18,5222.191556310024
2017-12-19,-3003.324003038715
2017-12-20,-2359.8155996773703
2017-12-21,-2552.4437509378754
2017-12-22,-1861.019381189977
2017-12-26,1982.4911230117038
2017-12-27,-2625.7630786689674
2017-12-28,1058.3860809948994
2017-12-29,698.7138120873349
2017-12-30,10403.320429734395
2018-01-02,-1870.4679106017406
2018-01-03,-2025.411187912665
2018-01-04,-5608.05246942527
2018-01-05,2541.1943793142254
2018-01-08,5222.191556310024
2018-01-09,-3003.324003038715
2018-01-10,-2359.8155996773703
2018-01-11,-2552.4437509378754
2018-01-12,-1861.019381189977
2018-01-13,1982.4911230117038
2018-01-15,-2625.7630786689674
2018-01-16,1058.3860809948994
2018-01-17,698.7138120873349
2018-01-18,10403.320429734395
