Date,x
2017-04-04,
2017-04-05,
2017-04-06,
2017-04-07,
2017-04-19,
2017-04-20,
2017-04-25,
2017-04-26,5.882794784580498
2017-04-27,-1.4814909297052152
2017-05-15,0.38636621315192743
2017-05-16,5.311366213151929
2017-05-22,-10.742205215419503
2017-05-23,-16.1422052154195
2017-05-24,-13.87077664399093
2017-05-25,-2.8314909297052147
2017-05-29,-5.3743480725623565
2017-05-31,-7.267205215419501
2017-06-01,84.40065192743765
2017-06-02,-0.5560941043083867
2017-06-05,-10.694982993197279
2017-06-06,-6.484665532879817
2017-06-07,-2.402919501133785
2017-06-09,-7.910062358276641
2017-06-12,6.564937641723359
2017-06-13,3.204223356009071
2017-06-14,0.936366213151927
2017-06-15,-20.392205215419498
2017-06-19,-8.156490929705216
2017-06-21,1.9899376417233556
2017-06-23,2.6256519274376418
2017-06-24,-0.08863378684807355
2017-06-26,-5.135062358276642
2017-06-27,8.37247732426304
2017-06-28,-1.837840136054423
2017-06-29,1.8010487528344656
2017-07-03,-2.2600623582766453
2017-07-06,-0.6600623582766441
2017-07-07,21.743509070294785
2017-07-10,1.8827947845804998
2017-07-11,-3.3850623582766453
2017-07-17,-18.32077664399093
2017-07-19,-4.04934807256236
2017-07-21,0.8113662131519268
2017-07-24,1.197080498866213
2017-07-25,6.625651927437641
2017-08-01,-6.385062358276643
2017-08-03,2.836763038548753
2017-08-08,-6.552125850340137
2017-08-15,-8.05609410430839
2017-08-16,-16.402919501133788
2017-08-21,-15.338633786848074
2017-08-25,-17.22077664399093
2017-08-28,-15.152919501133791
2017-09-06,-19.02791950113379
2017-09-07,133.92922335600906
2017-09-08,41.62922335600907
2017-09-11,-14.40291950113379
2017-09-12,-6.9814909297052195
2017-09-13,-9.374348072562363
2017-09-14,-24.420776643990937
2017-09-15,-12.734665532879824
2017-09-18,3.1978741496598664
2017-09-19,-1.091808390022675
2017-09-23,-3.795776643990931
2017-09-26,-2.981490929705217
2017-09-28,-3.0779195011337888
2017-09-29,1.9899376417233556
2017-09-30,5.150651927437639
2017-10-02,-8.392205215419498
2017-10-09,-5.442205215419502
2017-10-10,1.0970804988662133
2017-10-16,-0.05291950113378707
2017-10-19,4.339937641723356
2017-10-23,-3.599348072562357
2017-10-24,2.836763038548753
2017-10-25,-4.337840136054422
2017-10-27,3.265334467120181
2017-10-28,7.025651927437641
2017-10-31,2.268509070294784
2017-11-06,-3.220776643990931
2017-11-07,1.8827947845804989
2017-11-08,-2.92077664399093
2017-11-09,-6.106490929705213
2017-11-14,-4.656490929705215
2017-11-15,4.061366213151929
2017-11-16,1.1613662131519282
2017-11-20,1.6970804988662147
2017-11-21,-0.5636337868480714
2017-11-22,0.44390589569161065
2017-11-24,-6.587840136054422
2017-11-30,-1.1275226757369623
2017-12-04,14.311366213151928
2017-12-05,-0.16006235827664494
2017-12-06,-2.6136337868480735
2017-12-07,7.775651927437642
2017-12-09,-6.599348072562359
2017-12-11,-12.78506235827664
2017-12-12,9.236366213151928
2017-12-13,3.3113662131519286
2017-12-15,-1.0172052154195006
2017-12-18,2.4470804988662147
2017-12-19,-7.135062358276643
2017-12-20,-0.663236961451247
2017-12-21,-6.159268707482995
2017-12-22,7.836763038548751
2017-12-26,4.347080498866212
2017-12-27,5.911366213151927
2017-12-28,-1.8279195011337879
2018-01-02,0.23993764172335652
2018-01-03,-5.492205215419503
2018-01-04,-9.642205215419498
2018-01-08,-3.1564909297052166
2018-01-09,-4.117205215419499
2018-01-10,-1.3029195011337888
2018-01-12,5.554223356009071
2018-01-13,-11.349348072562357
2018-01-15,-0.1632369614512461
2018-01-16,41.80501700680272
2018-01-17,7.265334467120182
2018-01-18,-1.4743480725623577
2018-01-24,-4.160062358276644
2018-01-27,-3.4707766439909293
2018-02-01,-2.045776643990928
2018-02-02,-6.7064909297052155
2018-02-05,-16.177919501133786
2018-02-06,-6.8350623582766445
2018-02-08,4.3827947845805
2018-02-12,5.589937641723356
2018-02-13,1.5899376417233562
2018-02-17,-8.81363378684807
2018-02-20,-0.9132369614512461
2018-02-21,-9.37355442176871
2018-02-24,-3.9489512471655326
2018-02-27,-5.8314909297052155
2018-02-28,23.91136621315193
2018-03-06,2.1363662131519274
2018-03-07,-5.688633786848071
2018-03-09,48.186366213151935
2018-03-10,-26.570776643990925
2018-03-12,-5.299348072562357
2018-03-13,5.097080498866216
2018-03-14,3.5542233560090706
2018-03-16,-6.124348072562358
2018-03-19,-17.599348072562357
2018-03-20,
2018-03-21,
2018-03-22,
2018-03-26,
2018-03-28,
2018-03-29,
2018-03-30,
