Date,x
2018-01-09,4117.0
2018-01-10,4187.642857142857
2018-01-11,4163.857142857143
2018-01-12,5530.249999999999
2018-01-13,6925.214285714285
2018-01-15,6939.205357142856
2018-01-16,6892.285714285713
2018-01-17,6554.303571428571
2018-01-18,6269.321428571428
2018-01-19,6314.964285714285
2018-01-22,6244.482142857142
2018-01-23,6101.982142857142
2018-01-24,4914.946428571428
2018-01-25,3847.696428571428
2018-01-26,5068.553571428571
2018-01-27,7814.303571428571
2018-01-29,9490.214285714286
2018-01-30,8007.267857142856
2018-02-01,6500.589285714285
2018-02-02,6580.1875
2018-02-05,6618.285714285714
2018-02-06,6717.642857142856
2018-02-07,6857.517857142856
2018-02-08,6877.499999999999
2018-02-09,7783.428571428569
2018-02-12,8683.04464285714
2018-02-13,8624.410714285714
